value,xtick
18.058487179487187,150
18.058487179487187,151
16.371492307692314,152
16.371492307692314,153
16.371492307692314,154
18.294493670886077,155
18.294493670886077,156
18.294493670886077,157
34.49260526315788,158
34.49260526315788,159
34.49260526315788,160
26.37718279569893,161
26.37718279569893,162
26.37718279569893,163
40.54157608695654,164
40.54157608695654,165
40.54157608695654,166
29.047230000000003,167
29.047230000000003,168
29.047230000000003,169
32.472922222222216,170
32.472922222222216,171
32.472922222222216,172
17.405039999999996,173
17.405039999999996,174
17.405039999999996,175
29.634087912087914,176
29.634087912087914,177
29.634087912087914,178
44.62643877551019,179
44.62643877551019,180
44.62643877551019,181
55.04708510638297,182
55.04708510638297,183
55.04708510638297,184
87.62022999999999,185
87.62022999999999,186
87.62022999999999,187
104.44259999999998,188
104.44259999999998,189
104.44259999999998,190
66.87657000000004,191
66.87657000000004,192
66.87657000000004,193
68.13581000000005,194
68.13581000000005,195
68.13581000000005,196
60.27667676767679,197
60.27667676767679,198
60.27667676767679,199
38.28485542168673,200
38.28485542168673,201
38.28485542168673,202
28.469818181818184,203
28.469818181818184,204
28.469818181818184,205
20.024547619047617,206
20.024547619047617,207
20.024547619047617,208
20.43611688311688,209
20.43611688311688,210
20.43611688311688,211
18.98172151898735,212
18.98172151898735,213
18.98172151898735,214
22.487368421052633,215
22.487368421052633,216
22.487368421052633,217
18.078328125,218
18.078328125,219
18.078328125,220
11.615409836065565,221
11.615409836065565,222
11.615409836065565,223
2.829730158730159,224
2.829730158730159,225
2.829730158730159,226
4.152775510204082,227
4.152775510204082,228
4.152775510204082,229
4.157363636363637,230
4.157363636363637,231
4.157363636363637,232
7.9322340425531905,233
7.9322340425531905,234
7.9322340425531905,235
14.04303571428571,236
14.04303571428571,237
14.04303571428571,238
14.763622641509428,239
14.763622641509428,240
14.763622641509428,241
14.769679245283017,242
14.769679245283017,243
14.769679245283017,244
31.535420000000002,245
31.535420000000002,246
31.535420000000002,247
30.496933333333335,248
30.496933333333335,249
30.496933333333335,250
32.839641025641015,251
32.839641025641015,252
32.839641025641015,253
18.509310000000006,254
18.509310000000006,255
18.509310000000006,256
37.85105999999999,257
37.85105999999999,258
37.85105999999999,259
38.29225999999998,260
38.29225999999998,261
38.29225999999998,262
59.098789999999966,263
59.098789999999966,264
59.098789999999966,265
67.81360999999998,266
67.81360999999998,267
67.81360999999998,268
72.52823404255321,269
72.52823404255321,270
72.52823404255321,271
53.18285999999999,272
53.18285999999999,273
53.18285999999999,274
60.01300000000003,275
60.01300000000003,276
60.01300000000003,277
90.33685000000003,278
90.33685000000003,279
90.33685000000003,280
95.69706250000002,281
95.69706250000002,282
95.69706250000002,283
98.49963829787234,284
98.49963829787234,285
98.49963829787234,286
71.342,287
71.342,288
71.342,289
71.30469999999997,290
71.30469999999997,291
71.30469999999997,292
96.11379,293
96.11379,294
96.11379,295
120.12804040404038,296
120.12804040404038,297
120.12804040404038,298
113.06001000000003,299
113.06001000000003,300
113.06001000000003,301
135.57733720930233,302
135.57733720930233,303
135.57733720930233,304
128.58161,305
128.58161,306
128.58161,307
88.15484946236558,308
88.15484946236558,309
88.15484946236558,310
76.14424000000002,311
76.14424000000002,312
76.14424000000002,313
79.08813,314
79.08813,315
79.08813,316
67.31084999999999,317
67.31084999999999,318
67.31084999999999,319
60.44906999999999,320
60.44906999999999,321
60.44906999999999,322
23.421349999999972,323
23.421349999999972,324
23.421349999999972,325
23.558301204819276,326
23.558301204819276,327
23.558301204819276,328
14.868159090909092,329
14.868159090909092,330
14.868159090909092,331
7.458733333333335,332
7.458733333333335,333
7.458733333333335,334
9.069160000000005,335
9.069160000000005,336
9.069160000000005,337
0.0,338
0.0,339
0.0,340
16.08738888888889,341
16.08738888888889,342
16.08738888888889,343
14.978636363636362,344
14.978636363636362,345
14.978636363636362,346
8.073551020408164,347
8.073551020408164,348
8.073551020408164,349
5.605595744680851,350
5.605595744680851,351
5.605595744680851,352
4.667886792452831,353
4.667886792452831,354
4.667886792452831,355
4.664735849056604,356
4.664735849056604,357
4.664735849056604,358
2.573615384615385,359
2.573615384615385,360
2.573615384615385,361
2.6325116279069776,362
2.6325116279069776,363
2.6325116279069776,364
5.507777777777776,365
5.507777777777776,366
5.507777777777776,367
5.955799999999997,368
5.955799999999997,369
5.955799999999997,370
8.267,371
8.267,372
8.267,373
4.688102564102564,374
4.688102564102564,375
4.688102564102564,376
6.102025,377
6.102025,378
6.102025,379
3.7617999999999996,380
3.7617999999999996,381
3.7617999999999996,382
4.09,383
4.09,384
4.09,385
2.4965312500000003,386
2.4965312500000003,387
2.4965312500000003,388
5.675358974358975,389
5.675358974358975,390
5.675358974358975,391
5.140088888888888,392
5.140088888888888,393
5.140088888888888,394
5.793749999999998,395
5.793749999999998,396
5.793749999999998,397
5.667224489795918,398
5.667224489795918,399
5.667224489795918,400
3.8196511627906973,401
3.8196511627906973,402
3.8196511627906973,403
3.613511627906976,404
3.613511627906976,405
3.613511627906976,406
3.3563249999999996,407
3.3563249999999996,408
3.3563249999999996,409
5.227905660377356,410
5.227905660377356,411
5.227905660377356,412
7.4640681818181775,413
7.4640681818181775,414
7.4640681818181775,415
6.7327551020408185,416
6.7327551020408185,417
6.7327551020408185,418
7.682666666666667,419
7.682666666666667,420
7.682666666666667,421
2.3400392156862746,422
2.3400392156862746,423
2.3400392156862746,424
2.4215555555555555,425
2.4215555555555555,426
2.4215555555555555,427
2.5410847457627117,428
2.5410847457627117,429
2.5410847457627117,430
3.573254901960785,431
3.573254901960785,432
3.573254901960785,433
3.782565217391306,434
3.782565217391306,435
3.782565217391306,436
3.975838709677419,437
3.975838709677419,438
3.975838709677419,439
3.9929393939393947,440
3.9929393939393947,441
3.9929393939393947,442
4.936625,443
4.936625,444
4.936625,445
3.575595238095239,446
3.575595238095239,447
3.575595238095239,448
21.484358974358972,449
21.484358974358972,450
21.484358974358972,451
16.086245614035086,452
16.086245614035086,453
16.086245614035086,454
17.498346938775512,455
17.498346938775512,456
17.498346938775512,457
16.768018181818178,458
16.768018181818178,459
16.768018181818178,460
6.69302380952381,461
6.69302380952381,462
6.69302380952381,463
6.871866666666667,464
6.871866666666667,465
6.871866666666667,466
7.19828947368421,467
7.19828947368421,468
7.19828947368421,469
4.504418604651164,470
4.504418604651164,471
4.504418604651164,472
7.4703513513513515,473
7.4703513513513515,474
7.4703513513513515,475
8.598755102040817,476
8.598755102040817,477
8.598755102040817,478
9.955650000000002,479
9.955650000000002,480
9.955650000000002,481
8.456017241379312,482
8.456017241379312,483
8.456017241379312,484
6.778372093023257,485
6.778372093023257,486
6.778372093023257,487
3.7739574468085113,488
3.7739574468085113,489
3.7739574468085113,490
8.250414634146342,491
8.250414634146342,492
8.250414634146342,493
8.366410256410255,494
8.366410256410255,495
8.366410256410255,496
8.803729729729731,497
8.803729729729731,498
8.803729729729731,499
15.905395833333337,500
15.905395833333337,501
15.905395833333337,502
14.709545454545458,503
14.709545454545458,504
14.709545454545458,505
24.08525,506
24.08525,507
24.08525,508
23.60327906976745,509
23.60327906976745,510
23.60327906976745,511
21.637329268292678,512
21.637329268292678,513
21.637329268292678,514
13.460260273972603,515
13.460260273972603,516
13.460260273972603,517
20.50980681818181,518
20.50980681818181,519
20.50980681818181,520
15.924296296296296,521
15.924296296296296,522
15.924296296296296,523
18.73229999999999,524
18.73229999999999,525
18.73229999999999,526
26.38087951807228,527
26.38087951807228,528
26.38087951807228,529
30.376103448275863,530
30.376103448275863,531
30.376103448275863,532
30.700309999999998,533
30.700309999999998,534
30.700309999999998,535
32.80140217391304,536
32.80140217391304,537
32.80140217391304,538
27.116499999999995,539
27.116499999999995,540
27.116499999999995,541
56.732839506172844,542
56.732839506172844,543
56.732839506172844,544
60.69020833333334,545
60.69020833333334,546
60.69020833333334,547
81.79310714285712,548
81.79310714285712,549
81.79310714285712,550
72.31687,551
72.31687,552
72.31687,553
78.93851685393261,554
78.93851685393261,555
78.93851685393261,556
67.44847000000001,557
67.44847000000001,558
67.44847000000001,559
63.323150000000005,560
63.323150000000005,561
63.323150000000005,562
36.59258999999998,563
36.59258999999998,564
36.59258999999998,565
42.30692,566
42.30692,567
42.30692,568
29.43999,569
29.43999,570
29.43999,571
29.399989130434772,572
29.399989130434772,573
29.399989130434772,574
34.69314583333334,575
34.69314583333334,576
34.69314583333334,577
35.922098901098906,578
35.922098901098906,579
35.922098901098906,580
35.35083673469388,581
35.35083673469388,582
35.35083673469388,583
27.73742424242423,584
27.73742424242423,585
27.73742424242423,586
16.687542168674693,587
16.687542168674693,588
16.687542168674693,589
14.88443037974684,590
14.88443037974684,591
14.88443037974684,592
20.65995081967213,593
20.65995081967213,594
20.65995081967213,595
12.237826086956519,596
12.237826086956519,597
12.237826086956519,598
21.156591549295772,599
21.156591549295772,600
21.156591549295772,601
14.620275000000001,602
14.620275000000001,603
14.620275000000001,604
14.322695652173914,605
14.322695652173914,606
14.322695652173914,607
18.902106666666665,608
18.902106666666665,609
18.902106666666665,610
27.284573529411766,611
27.284573529411766,612
27.284573529411766,613
25.28315294117648,614
25.28315294117648,615
25.28315294117648,616
30.72317808219178,617
30.72317808219178,618
30.72317808219178,619
20.843111111111114,620
20.843111111111114,621
20.843111111111114,622
26.08755555555556,623
26.08755555555556,624
26.08755555555556,625
15.545573170731709,626
15.545573170731709,627
15.545573170731709,628
17.501943661971826,629
17.501943661971826,630
17.501943661971826,631
23.759885057471266,632
23.759885057471266,633
23.759885057471266,634
27.978878787878784,635
27.978878787878784,636
27.978878787878784,637
27.87105000000001,638
27.87105000000001,639
27.87105000000001,640
31.32375862068965,641
31.32375862068965,642
31.32375862068965,643
25.90605,644
25.90605,645
25.90605,646
27.215905882352956,647
27.215905882352956,648
27.215905882352956,649
36.74288000000001,650
36.74288000000001,651
36.74288000000001,652
47.668511111111115,653
47.668511111111115,654
47.668511111111115,655
46.22122,656
46.22122,657
46.22122,658
51.16753684210524,659
51.16753684210524,660
51.16753684210524,661
36.50177000000001,662
36.50177000000001,663
36.50177000000001,664
25.419922222222223,665
25.419922222222223,666
25.419922222222223,667
20.26954761904762,668
20.26954761904762,669
20.26954761904762,670
12.365740740740737,671
12.365740740740737,672
12.365740740740737,673
22.563799999999993,674
22.563799999999993,675
22.563799999999993,676
29.275492307692318,677
29.275492307692318,678
29.275492307692318,679
34.26135000000001,680
34.26135000000001,681
34.26135000000001,682
16.29632786885246,683
16.29632786885246,684
16.29632786885246,685
21.507618181818184,686
21.507618181818184,687
21.507618181818184,688
17.360268656716418,689
17.360268656716418,690
17.360268656716418,691
17.68813636363637,692
17.68813636363637,693
17.68813636363637,694
5.743545454545454,695
5.743545454545454,696
5.743545454545454,697
8.08278,698
8.08278,699
8.08278,700
7.4677592592592585,701
7.4677592592592585,702
7.4677592592592585,703
11.060736842105262,704
11.060736842105262,705
11.060736842105262,706
11.103552631578946,707
11.103552631578946,708
11.103552631578946,709
27.268294117647052,710
27.268294117647052,711
27.268294117647052,712
29.315967741935484,713
29.315967741935484,714
29.315967741935484,715
32.58526582278481,716
32.58526582278481,717
32.58526582278481,718
19.571569999999998,719
19.571569999999998,720
19.571569999999998,721
23.5559175257732,722
23.5559175257732,723
23.5559175257732,724
25.80505999999999,725
25.80505999999999,726
25.80505999999999,727
33.50454545454546,728
33.50454545454546,729
33.50454545454546,730
44.284179999999985,731
44.284179999999985,732
44.284179999999985,733
42.37067777777778,734
42.37067777777778,735
42.37067777777778,736
66.4455,737
66.4455,738
66.4455,739
72.668,740
72.668,741
72.668,742
59.65897999999999,743
59.65897999999999,744
59.65897999999999,745
45.06839999999998,746
45.06839999999998,747
45.06839999999998,748
50.80994565217391,749
50.80994565217391,750
50.80994565217391,751
46.0244329896907,752
46.0244329896907,753
46.0244329896907,754
106.97892222222225,755
106.97892222222225,756
106.97892222222225,757
120.84491,758
120.84491,759
120.84491,760
123.67203,761
123.67203,762
123.67203,763
90.32191000000003,764
90.32191000000003,765
90.32191000000003,766
106.55330851063829,767
106.55330851063829,768
106.55330851063829,769
118.53327999999998,770
118.53327999999998,771
118.53327999999998,772
122.74239285714285,773
122.74239285714285,774
122.74239285714285,775
92.67287,776
92.67287,777
92.67287,778
50.117945054945054,779
50.117945054945054,780
50.117945054945054,781
39.95822448979592,782
39.95822448979592,783
39.95822448979592,784
35.206706521739136,785
35.206706521739136,786
35.206706521739136,787
32.426399999999994,788
32.426399999999994,789
32.426399999999994,790
21.829611111111113,791
21.829611111111113,792
21.829611111111113,793
16.20052173913043,794
16.20052173913043,795
16.20052173913043,796
10.033773584905662,797
10.033773584905662,798
10.033773584905662,799
8.077779999999999,800
8.077779999999999,801
8.077779999999999,802
0.0,803
0.0,804
0.0,805
4.0633684210526315,806
4.0633684210526315,807
4.0633684210526315,808
3.5982692307692306,809
3.5982692307692306,810
3.5982692307692306,811
3.1889777777777795,812
3.1889777777777795,813
3.1889777777777795,814
4.103658536585366,815
4.103658536585366,816
4.103658536585366,817
4.1220930232558155,818
4.1220930232558155,819
4.1220930232558155,820
4.518771428571431,821
4.518771428571431,822
4.518771428571431,823
5.0055000000000005,824
5.0055000000000005,825
5.0055000000000005,826
3.5443666666666673,827
3.5443666666666673,828
3.5443666666666673,829
3.0835238095238098,830
3.0835238095238098,831
3.0835238095238098,832
3.1889782608695656,833
3.1889782608695656,834
3.1889782608695656,835
2.3619183673469393,836
2.3619183673469393,837
2.3619183673469393,838
5.8658863636363625,839
5.8658863636363625,840
5.8658863636363625,841
6.438560975609756,842
6.438560975609756,843
6.438560975609756,844
6.504358974358973,845
6.504358974358973,846
6.504358974358973,847
9.869500000000002,848
9.869500000000002,849
9.869500000000002,850
5.133105263157897,851
5.133105263157897,852
5.133105263157897,853
5.3922,854
5.3922,855
5.3922,856
2.622783783783784,857
2.622783783783784,858
2.622783783783784,859
2.4095428571428568,860
2.4095428571428568,861
2.4095428571428568,862
2.9366341463414636,863
2.9366341463414636,864
2.9366341463414636,865
2.9933333333333336,866
2.9933333333333336,867
2.9933333333333336,868
3.0721555555555558,869
3.0721555555555558,870
3.0721555555555558,871
2.7810714285714284,872
2.7810714285714284,873
2.7810714285714284,874
2.9353170731707316,875
2.9353170731707316,876
2.9353170731707316,877
3.0719999999999996,878
3.0719999999999996,879
3.0719999999999996,880
3.004888888888889,881
3.004888888888889,882
3.004888888888889,883
2.7598,884
2.7598,885
2.7598,886
3.012411764705883,887
3.012411764705883,888
3.012411764705883,889
2.665288888888889,890
2.665288888888889,891
2.665288888888889,892
3.1193400000000016,893
3.1193400000000016,894
3.1193400000000016,895
2.8290465116279075,896
2.8290465116279075,897
2.8290465116279075,898
2.643809523809523,899
2.643809523809523,900
2.643809523809523,901
3.6677173913043477,902
3.6677173913043477,903
3.6677173913043477,904
3.6996153846153845,905
3.6996153846153845,906
3.6996153846153845,907
4.4372647058823524,908
4.4372647058823524,909
4.4372647058823524,910
3.940533333333334,911
3.940533333333334,912
3.940533333333334,913
2.221972222222223,914
2.221972222222223,915
2.221972222222223,916
2.4069499999999993,917
2.4069499999999993,918
2.4069499999999993,919
2.3409117647058824,920
2.3409117647058824,921
2.3409117647058824,922
2.3895714285714287,923
2.3895714285714287,924
2.3895714285714287,925
4.134111111111112,926
4.134111111111112,927
4.134111111111112,928
4.159224999999998,929
4.159224999999998,930
4.159224999999998,931
4.50440625,932
4.50440625,933
4.50440625,934
8.460999999999999,935
8.460999999999999,936
8.460999999999999,937
7.87129411764706,938
7.87129411764706,939
7.87129411764706,940
7.620447368421051,941
7.620447368421051,942
7.620447368421051,943
10.318413793103447,944
10.318413793103447,945
10.318413793103447,946
12.613783783783783,947
12.613783783783783,948
12.613783783783783,949
15.167241379310346,950
15.167241379310346,951
15.167241379310346,952
10.822444444444447,953
10.822444444444447,954
10.822444444444447,955
2.28171052631579,956
2.28171052631579,957
2.28171052631579,958
2.7170000000000005,959
2.7170000000000005,960
2.7170000000000005,961
3.106461538461538,962
3.106461538461538,963
3.106461538461538,964
2.71625,965
2.71625,966
2.71625,967
2.207324324324324,968
2.207324324324324,969
2.207324324324324,970
7.563966101694916,971
7.563966101694916,972
7.563966101694916,973
20.11430158730158,974
20.11430158730158,975
20.11430158730158,976
29.14734939759035,977
29.14734939759035,978
29.14734939759035,979
26.3440975609756,980
26.3440975609756,981
26.3440975609756,982
37.73164285714286,983
37.73164285714286,984
37.73164285714286,985
20.815878048780487,986
20.815878048780487,987
20.815878048780487,988
47.67214606741572,989
47.67214606741572,990
47.67214606741572,991
41.37441758241758,992
41.37441758241758,993
41.37441758241758,994
57.10921428571427,995
57.10921428571427,996
57.10921428571427,997
44.19672727272729,998
44.19672727272729,999
44.19672727272729,1000
56.47836363636362,1001
56.47836363636362,1002
56.47836363636362,1003
35.77618999999999,1004
35.77618999999999,1005
35.77618999999999,1006
90.3849550561798,1007
90.3849550561798,1008
90.3849550561798,1009
100.99579,1010
100.99579,1011
100.99579,1012
116.25747058823525,1013
116.25747058823525,1014
116.25747058823525,1015
57.13197,1016
57.13197,1017
57.13197,1018
72.4311237113402,1019
72.4311237113402,1020
72.4311237113402,1021
69.9519797979798,1022
69.9519797979798,1023
69.9519797979798,1024
101.11992307692307,1025
101.11992307692307,1026
101.11992307692307,1027
85.50578723404259,1028
85.50578723404259,1029
85.50578723404259,1030
46.976263736263725,1031
46.976263736263725,1032
46.976263736263725,1033
32.81192,1034
32.81192,1035
32.81192,1036
41.56224999999999,1037
41.56224999999999,1038
41.56224999999999,1039
41.75142857142856,1040
41.75142857142856,1041
41.75142857142856,1042
41.09382474226805,1043
41.09382474226805,1044
41.09382474226805,1045
36.211641975308645,1046
36.211641975308645,1047
36.211641975308645,1048
32.671303370786525,1049
32.671303370786525,1050
32.671303370786525,1051
31.922638888888894,1052
31.922638888888894,1053
31.922638888888894,1054
26.959988636363644,1055
26.959988636363644,1056
26.959988636363644,1057
28.421250000000022,1058
28.421250000000022,1059
28.421250000000022,1060
13.313302083333335,1061
13.313302083333335,1062
13.313302083333335,1063
24.329911392405062,1064
24.329911392405062,1065
24.329911392405062,1066
20.242030000000003,1067
20.242030000000003,1068
20.242030000000003,1069
30.306379999999987,1070
30.306379999999987,1071
30.306379999999987,1072
23.264760000000003,1073
23.264760000000003,1074
23.264760000000003,1075
26.181789473684212,1076
26.181789473684212,1077
26.181789473684212,1078
31.151417582417576,1079
31.151417582417576,1080
31.151417582417576,1081
28.644733333333342,1082
28.644733333333342,1083
28.644733333333342,1084
24.09655555555555,1085
24.09655555555555,1086
24.09655555555555,1087
28.380609375,1088
28.380609375,1089
28.380609375,1090
20.175091954022996,1091
20.175091954022996,1092
20.175091954022996,1093
21.28256164383562,1094
21.28256164383562,1095
21.28256164383562,1096
18.015081632653065,1097
18.015081632653065,1098
18.015081632653065,1099
17.54829411764706,1100
17.54829411764706,1101
17.54829411764706,1102
24.110639999999993,1103
24.110639999999993,1104
24.110639999999993,1105
21.591890000000003,1106
21.591890000000003,1107
21.591890000000003,1108
18.747280000000003,1109
18.747280000000003,1110
18.747280000000003,1111
28.22187912087912,1112
28.22187912087912,1113
28.22187912087912,1114
34.415752688172034,1115
34.415752688172034,1116
34.415752688172034,1117
35.27892631578948,1118
35.27892631578948,1119
35.27892631578948,1120
36.13436000000001,1121
36.13436000000001,1122
36.13436000000001,1123
49.082429999999995,1124
49.082429999999995,1125
49.082429999999995,1126
50.119102040816344,1127
50.119102040816344,1128
50.119102040816344,1129
41.421551020408174,1130
41.421551020408174,1131
41.421551020408174,1132
29.209582278481022,1133
